x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	target
-1.0	1.0	-1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	-0.5090029835700989
1.0	1.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	0.0	1.0	3.534940004348755
-1.0	1.0	1.0	0.0	1.0	1.0	-1.0	1.0	0.0	0.0	0.9535250067710876
1.0	0.0	1.0	0.0	-1.0	1.0	0.0	-1.0	1.0	0.0	4.939939975738525
-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.0	-3.521470069885254
1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	3.6270198822021484
-1.0	0.0	0.0	0.0	-1.0	1.0	0.0	-1.0	0.0	-1.0	-4.1468400955200195
-1.0	1.0	1.0	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	0.9359710216522217
-1.0	0.0	1.0	0.0	1.0	0.0	-1.0	0.0	1.0	0.0	-0.18710599839687347
1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	7.082250118255615
1.0	-1.0	-1.0	-1.0	0.0	1.0	-1.0	1.0	1.0	0.0	-3.8153200149536133
-1.0	-1.0	1.0	-1.0	1.0	1.0	-1.0	0.0	1.0	1.0	-0.5913450121879578
1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	9.503459930419922
-1.0	-1.0	1.0	0.0	0.0	1.0	-1.0	1.0	0.0	-1.0	-3.2066800594329834
1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.313230037689209
1.0	-1.0	-1.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	0.0	-4.117670059204102
1.0	1.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	5.780399799346924
-1.0	0.0	1.0	1.0	0.0	0.0	-1.0	1.0	-1.0	0.0	-4.166440010070801
1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	-1.0	5.310369968414307
-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	1.0	-1.0	-1.0	1.6491600275039673
-1.0	0.0	-1.0	1.0	1.0	-1.0	-1.0	1.0	1.0	0.0	-3.3013699054718018
1.0	-1.0	-1.0	1.0	0.0	-1.0	1.0	-1.0	1.0	1.0	-1.4749300479888916
1.0	0.0	0.0	1.0	-1.0	1.0	0.0	-1.0	1.0	0.0	1.7247400283813477
1.0	-1.0	1.0	0.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	2.620450019836426
1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	-1.0	-1.0	8.754770278930664
-1.0	1.0	1.0	1.0	-1.0	1.0	-1.0	-1.0	1.0	0.0	-3.1268200874328613
1.0	-1.0	1.0	1.0	0.0	1.0	0.0	-1.0	0.0	0.0	1.9299099445343018
1.0	0.0	1.0	1.0	1.0	-1.0	0.0	1.0	0.0	0.0	5.401199817657471
-1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	-1.0	1.0	0.0	-8.46543025970459
1.0	-1.0	0.0	-1.0	1.0	0.0	0.0	-1.0	0.0	-1.0	-1.8546099662780762
1.0	0.0	-1.0	1.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	2.596450090408325
1.0	1.0	0.0	0.0	-1.0	0.0	0.0	-1.0	1.0	1.0	6.061270236968994
-1.0	0.0	-1.0	1.0	1.0	-1.0	1.0	1.0	0.0	0.0	-1.2438199520111084
1.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	1.433859944343567
-1.0	0.0	1.0	1.0	-1.0	1.0	0.0	0.0	0.0	-1.0	-3.9731900691986084
-1.0	1.0	-1.0	-1.0	0.0	1.0	1.0	1.0	-1.0	0.0	2.7069499492645264
1.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	1.0	0.0	-1.0	-0.12076699733734131
1.0	0.0	1.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	3.1270499229431152
1.0	0.0	1.0	1.0	1.0	0.0	1.0	-1.0	-1.0	0.0	7.191539764404297
1.0	0.0	1.0	-1.0	1.0	1.0	0.0	-1.0	0.0	0.0	5.349120140075684
1.0	-1.0	1.0	0.0	1.0	0.0	0.0	-1.0	0.0	-1.0	2.3032000064849854
1.0	-1.0	1.0	-1.0	0.0	-1.0	1.0	1.0	0.0	1.0	-1.3291699886322021
-1.0	1.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	0.0	1.0	-2.803719997406006
1.0	1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.464330196380615
-1.0	-1.0	0.0	1.0	-1.0	1.0	0.0	1.0	0.0	1.0	-4.298439979553223
-1.0	-1.0	0.0	-1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.913100004196167
-1.0	-1.0	1.0	1.0	1.0	1.0	-1.0	1.0	1.0	1.0	2.3966500759124756
1.0	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	5.9319000244140625
-1.0	-1.0	1.0	-1.0	0.0	0.0	0.0	1.0	-1.0	0.0	-3.1443800926208496
1.0	1.0	1.0	1.0	-1.0	-1.0	1.0	0.0	0.0	0.0	9.239760398864746
1.0	-1.0	0.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	1.6924200057983398
-1.0	-1.0	1.0	1.0	0.0	0.0	-1.0	-1.0	0.0	1.0	-3.9626400470733643
-1.0	-1.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	-1.0	1.0	0.8659340143203735
-1.0	-1.0	0.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	1.0	-1.3648899793624878
-1.0	1.0	0.0	1.0	0.0	1.0	1.0	-1.0	1.0	1.0	-0.9192469716072083
-1.0	1.0	-1.0	-1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.8033069968223572
-1.0	0.0	-1.0	1.0	0.0	-1.0	1.0	1.0	0.0	-1.0	-4.677289962768555
1.0	0.0	1.0	1.0	-1.0	1.0	0.0	1.0	-1.0	0.0	6.8308000564575195
-1.0	1.0	0.0	-1.0	-1.0	1.0	-1.0	-1.0	0.0	-1.0	-5.59922981262207
-1.0	1.0	-1.0	0.0	1.0	0.0	-1.0	0.0	0.0	1.0	-0.876105010509491
-1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	-1.274459958076477
-1.0	-1.0	0.0	1.0	1.0	0.0	-1.0	-1.0	-1.0	1.0	-3.086009979248047
1.0	0.0	0.0	1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	3.702080011367798
1.0	1.0	1.0	1.0	1.0	-1.0	0.0	1.0	-1.0	1.0	9.485380172729492
-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-10.373100280761719
-1.0	-1.0	1.0	0.0	1.0	1.0	-1.0	0.0	1.0	1.0	1.117210030555725
1.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.0	-1.0	0.0	4.4889397621154785
1.0	1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	4.078780174255371
1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.7416149973869324
1.0	1.0	0.0	1.0	1.0	-1.0	-1.0	0.0	0.0	-1.0	6.718689918518066
1.0	1.0	1.0	0.0	1.0	-1.0	-1.0	-1.0	1.0	1.0	7.539669990539551
1.0	1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	3.8444299697875977
-1.0	1.0	0.0	1.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	-3.649250030517578
1.0	0.0	-1.0	-1.0	1.0	0.0	0.0	1.0	-1.0	1.0	-0.10761599987745285
-1.0	0.0	-1.0	1.0	0.0	0.0	0.0	1.0	-1.0	-1.0	-2.29872989654541
-1.0	0.0	-1.0	1.0	1.0	0.0	1.0	-1.0	1.0	-1.0	0.6961899995803833
1.0	1.0	-1.0	-1.0	1.0	0.0	1.0	-1.0	-1.0	1.0	2.0540499687194824
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	-1.0	1.3416399955749512
-1.0	1.0	0.0	1.0	-1.0	0.0	1.0	1.0	0.0	1.0	-5.762279987335205
-1.0	1.0	1.0	-1.0	-1.0	-1.0	1.0	-1.0	-1.0	-1.0	-5.349130153656006
1.0	1.0	0.0	-1.0	1.0	1.0	0.0	1.0	1.0	0.0	5.597799777984619
-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0	-1.0	-8.901579856872559
-1.0	-1.0	-1.0	-1.0	-1.0	1.0	0.0	0.0	0.0	1.0	-3.9681100845336914
-1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.006099690217524767
-1.0	0.0	-1.0	-1.0	1.0	0.0	1.0	0.0	-1.0	1.0	0.08859570324420929
-1.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	0.0	1.0	0.0	-2.2495899200439453
1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	-1.0	0.0	7.925640106201172
-1.0	-1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	1.0	-5.551670074462891
1.0	0.0	-1.0	-1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2856050133705139
1.0	0.0	-1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.1305699348449707
1.0	0.0	0.0	-1.0	-1.0	-1.0	1.0	1.0	1.0	1.0	0.3007670044898987
1.0	1.0	1.0	-1.0	1.0	0.0	1.0	0.0	1.0	-1.0	4.499030113220215
1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-4.5075201988220215
-1.0	0.0	0.0	0.0	1.0	-1.0	1.0	0.0	0.0	1.0	-0.5938079953193665
1.0	0.0	-1.0	-1.0	-1.0	1.0	1.0	0.0	-1.0	0.0	0.6575949788093567
-1.0	1.0	1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	1.0	-5.791019916534424
1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.0	1.0	-1.0	2.277400016784668
1.0	0.0	-1.0	0.0	1.0	0.0	1.0	-1.0	0.0	1.0	0.914467990398407
-1.0	0.0	-1.0	1.0	0.0	1.0	1.0	1.0	1.0	-1.0	-0.17677900195121765
-1.0	-1.0	-1.0	-1.0	-1.0	0.0	1.0	-1.0	-1.0	0.0	-4.1168599128723145
1.0	0.0	1.0	1.0	1.0	-1.0	-1.0	0.0	-1.0	-1.0	6.405119895935059
1.0	1.0	0.0	0.0	1.0	-1.0	0.0	0.0	1.0	-1.0	4.797920227050781
1.0	-1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.4510580003261566
-1.0	1.0	0.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	-8.959609985351562
-1.0	-1.0	-1.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	-9.111289978027344
1.0	1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	-1.0	1.0	6.284840106964111
1.0	-1.0	0.0	1.0	-1.0	0.0	1.0	0.0	0.0	1.0	1.165969967842102
-1.0	1.0	1.0	0.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	-4.973289966583252
-1.0	1.0	1.0	0.0	0.0	0.0	-1.0	0.0	-1.0	0.0	-2.1734299659729004
-1.0	-1.0	0.0	-1.0	0.0	0.0	1.0	0.0	-1.0	1.0	-1.5620499849319458
-1.0	1.0	0.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	-4.725959777832031
1.0	-1.0	-1.0	1.0	1.0	-1.0	0.0	0.0	1.0	1.0	-0.43085598945617676
1.0	1.0	0.0	1.0	1.0	-1.0	0.0	0.0	0.0	0.0	7.084400177001953
-1.0	-1.0	-1.0	0.0	1.0	1.0	0.0	-1.0	-1.0	-1.0	3.477570056915283
1.0	0.0	1.0	0.0	1.0	1.0	1.0	-1.0	0.0	-1.0	4.980319976806641
-1.0	1.0	-1.0	1.0	-1.0	-1.0	0.0	1.0	0.0	-1.0	-7.879169940948486
-1.0	0.0	-1.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	-2.422869920730591
1.0	-1.0	0.0	1.0	1.0	1.0	-1.0	0.0	1.0	1.0	2.6796300411224365
1.0	1.0	-1.0	1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0	3.6868700981140137
1.0	-1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.1521300077438354
-1.0	-1.0	1.0	1.0	0.0	1.0	-1.0	0.0	1.0	-1.0	-3.259320020675659
-1.0	-1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	0.0	-2.7996199131011963
-1.0	0.0	1.0	-1.0	1.0	0.0	0.0	1.0	-1.0	1.0	-1.176259994506836
1.0	1.0	-1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	1.9342399835586548
-1.0	-1.0	1.0	1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	-6.380859851837158
-1.0	-1.0	-1.0	0.0	0.0	-1.0	1.0	0.0	-1.0	1.0	-4.153679847717285
-1.0	1.0	1.0	-1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	-2.518399953842163
-1.0	0.0	1.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-9.260890007019043
1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0137900114059448
1.0	-1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	0.0	0.0	2.4265201091766357
1.0	0.0	-1.0	-1.0	-1.0	0.0	1.0	1.0	-1.0	0.0	-0.8211939930915833
1.0	0.0	0.0	0.0	-1.0	-1.0	0.0	1.0	1.0	-1.0	4.484529972076416
1.0	1.0	-1.0	0.0	0.0	0.0	-1.0	0.0	-1.0	0.0	3.7723898887634277
1.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	0.0	-1.0	2.7230401039123535
-1.0	1.0	-1.0	0.0	0.0	-1.0	0.0	1.0	1.0	1.0	-5.429309844970703
-1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	-1.2119899988174438
-1.0	1.0	1.0	0.0	0.0	1.0	1.0	-1.0	0.0	0.0	-0.717644989490509
1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	1.0	0.0	4.1178998947143555
1.0	-1.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	-1.0	-3.020469903945923
-1.0	-1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	-1.0	-0.7044990062713623
1.0	1.0	1.0	1.0	1.0	1.0	0.0	-1.0	0.0	1.0	8.131739616394043
1.0	-1.0	0.0	-1.0	1.0	-1.0	1.0	1.0	0.0	1.0	-1.7923799753189087
-1.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-4.926939964294434
1.0	-1.0	1.0	0.0	-1.0	0.0	-1.0	1.0	0.0	0.0	2.0283000469207764
-1.0	-1.0	-1.0	0.0	1.0	1.0	0.0	0.0	-1.0	0.0	3.341099977493286
-1.0	1.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	0.0	1.0	-5.225039958953857
-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	1.0	0.0	1.0	-8.086600303649902
-1.0	1.0	-1.0	0.0	1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.1299400329589844
-1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.0	-7.496920108795166
-1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	1.0	1.7557599544525146
-1.0	-1.0	-1.0	1.0	0.0	-1.0	0.0	0.0	1.0	1.0	-3.2695999145507812
-1.0	-1.0	0.0	1.0	1.0	0.0	-1.0	1.0	1.0	0.0	-0.05242900177836418
1.0	0.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	2.840100049972534
1.0	0.0	-1.0	-1.0	1.0	1.0	1.0	1.0	0.0	-1.0	1.4595500230789185
1.0	-1.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	0.0	0.0	2.3354198932647705
1.0	-1.0	0.0	1.0	1.0	1.0	0.0	-1.0	0.0	0.0	0.5775330066680908
-1.0	1.0	0.0	-1.0	0.0	1.0	1.0	-1.0	0.0	0.0	-0.23001199960708618
1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.028039932250977
1.0	1.0	0.0	-1.0	0.0	0.0	1.0	0.0	-1.0	0.0	6.838930130004883
1.0	-1.0	1.0	0.0	-1.0	1.0	0.0	1.0	0.0	-1.0	1.6119199991226196
1.0	1.0	1.0	-1.0	-1.0	-1.0	1.0	-1.0	0.0	-1.0	4.424369812011719
-1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-2.1499900817871094
1.0	-1.0	0.0	0.0	-1.0	0.0	1.0	1.0	1.0	-1.0	-0.5234280228614807
1.0	0.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0	0.0	0.0	2.683809995651245
1.0	-1.0	1.0	1.0	0.0	1.0	-1.0	0.0	1.0	1.0	2.9059700965881348
1.0	0.0	1.0	-1.0	1.0	-1.0	1.0	1.0	0.0	0.0	3.7685000896453857
-1.0	-1.0	0.0	-1.0	1.0	-1.0	0.0	0.0	-1.0	-1.0	-0.15153299272060394
-1.0	1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	0.7882530093193054
-1.0	-1.0	0.0	0.0	-1.0	0.0	1.0	1.0	0.0	0.0	-3.6111600399017334
-1.0	0.0	0.0	1.0	0.0	0.0	-1.0	1.0	0.0	1.0	-3.6269800662994385
-1.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	-1.0	0.0	-2.108989953994751
1.0	-1.0	0.0	-1.0	-1.0	0.0	1.0	-1.0	1.0	0.0	-1.629349946975708
1.0	0.0	0.0	1.0	-1.0	0.0	1.0	0.0	-1.0	-1.0	3.650700092315674
1.0	0.0	-1.0	1.0	-1.0	-1.0	0.0	0.0	1.0	0.0	1.235260009765625
1.0	-1.0	-1.0	1.0	1.0	-1.0	1.0	0.0	0.0	1.0	0.963608980178833
1.0	1.0	0.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	1.0	6.871600151062012
-1.0	1.0	1.0	-1.0	0.0	1.0	-1.0	1.0	1.0	1.0	-3.5404698848724365
1.0	1.0	1.0	1.0	-1.0	0.0	1.0	-1.0	1.0	1.0	10.10260009765625
-1.0	0.0	1.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	-5.118559837341309
-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	-5.448540210723877
1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	0.0	-1.0	-0.9780020117759705
-1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	-2.3730199337005615
1.0	1.0	1.0	0.0	-1.0	1.0	1.0	-1.0	1.0	1.0	7.417150020599365
-1.0	-1.0	1.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	-1.6358200311660767
1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	-1.0	1.0	1.0	-2.8182098865509033
-1.0	-1.0	1.0	-1.0	1.0	-1.0	1.0	1.0	1.0	1.0	-2.269200086593628
1.0	-1.0	1.0	0.0	0.0	0.0	1.0	-1.0	1.0	0.0	1.2165299654006958
1.0	0.0	0.0	1.0	-1.0	0.0	1.0	-1.0	1.0	0.0	2.7502899169921875
-1.0	1.0	0.0	-1.0	0.0	0.0	0.0	1.0	-1.0	-1.0	-2.0650999546051025
-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	0.0	1.0	1.0	-1.1390899419784546
1.0	-1.0	-1.0	0.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	-2.3026299476623535
1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.0	1.0	4.208380222320557
-1.0	0.0	-1.0	0.0	0.0	0.0	1.0	1.0	-1.0	0.0	-1.9629000425338745
-1.0	0.0	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.0	0.0	-6.54617977142334
1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	5.110889911651611
-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-6.340169906616211
-1.0	1.0	-1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.9412140250205994
1.0	1.0	0.0	1.0	0.0	-1.0	-1.0	1.0	-1.0	0.0	4.5517802238464355
-1.0	1.0	0.0	0.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	-3.982369899749756
1.0	-1.0	0.0	-1.0	0.0	1.0	-1.0	1.0	1.0	-1.0	0.20426400005817413
-1.0	1.0	1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	1.0	-9.334879875183105
-1.0	-1.0	0.0	0.0	0.0	-1.0	1.0	1.0	-1.0	1.0	-4.238870143890381
1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	1.6428600549697876
-1.0	-1.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-5.702779769897461
-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	0.0	1.0	1.0	-3.604180097579956
-1.0	0.0	1.0	0.0	-1.0	1.0	0.0	1.0	-1.0	-1.0	-6.1001200675964355
1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.0	0.0	-3.521939992904663
1.0	0.0	-1.0	-1.0	-1.0	1.0	-1.0	1.0	0.0	0.0	0.124440997838974
1.0	0.0	-1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.7470500469207764
1.0	1.0	-1.0	-1.0	0.0	1.0	-1.0	-1.0	0.0	1.0	3.7544898986816406
-1.0	1.0	0.0	0.0	1.0	1.0	-1.0	1.0	0.0	1.0	1.966249942779541
-1.0	1.0	-1.0	-1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.358430027961731
-1.0	-1.0	-1.0	1.0	0.0	0.0	0.0	1.0	-1.0	-1.0	-3.682029962539673
1.0	1.0	-1.0	0.0	0.0	1.0	0.0	0.0	-1.0	1.0	4.03879976272583
1.0	1.0	1.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	-1.0	9.203390121459961
-1.0	0.0	0.0	-1.0	1.0	-1.0	1.0	-1.0	1.0	-1.0	-0.9613310098648071
1.0	1.0	1.0	1.0	1.0	0.0	1.0	-1.0	-1.0	1.0	7.007040023803711
-1.0	0.0	-1.0	0.0	-1.0	1.0	0.0	-1.0	-1.0	0.0	-3.779670000076294
1.0	1.0	-1.0	-1.0	1.0	-1.0	0.0	-1.0	-1.0	-1.0	3.513430118560791
-1.0	0.0	0.0	1.0	1.0	-1.0	1.0	1.0	1.0	0.0	0.25117799639701843
1.0	-1.0	0.0	1.0	1.0	-1.0	0.0	-1.0	1.0	1.0	1.134060025215149
-1.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	-1.0	-1.0	0.0	-8.527219772338867
1.0	-1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-1.0	1.0622899532318115
1.0	-1.0	0.0	0.0	0.0	1.0	0.0	1.0	-1.0	-1.0	0.9754260182380676
-1.0	0.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	1.0	0.0	-6.779759883880615
1.0	-1.0	1.0	1.0	1.0	-1.0	-1.0	-1.0	0.0	1.0	1.312209963798523
-1.0	1.0	-1.0	-1.0	0.0	0.0	1.0	1.0	0.0	1.0	-2.017849922180176
-1.0	-1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.222121000289917
1.0	0.0	1.0	0.0	-1.0	1.0	1.0	-1.0	0.0	1.0	2.2451798915863037
1.0	-1.0	-1.0	1.0	1.0	0.0	-1.0	-1.0	0.0	1.0	-2.3514599800109863
1.0	0.0	1.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	4.383820056915283
-1.0	-1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.626569986343384
-1.0	0.0	0.0	0.0	-1.0	0.0	1.0	1.0	-1.0	-1.0	-4.097809791564941
-1.0	0.0	1.0	0.0	-1.0	1.0	-1.0	1.0	0.0	0.0	-4.409580230712891
-1.0	-1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.0	-4.086339950561523
-1.0	1.0	0.0	0.0	0.0	-1.0	0.0	1.0	-1.0	-1.0	-4.160550117492676
1.0	0.0	-1.0	-1.0	-1.0	0.0	-1.0	1.0	0.0	1.0	-0.24123400449752808
-1.0	-1.0	1.0	1.0	-1.0	-1.0	1.0	0.0	0.0	-1.0	-5.855830192565918
1.0	0.0	-1.0	1.0	-1.0	0.0	-1.0	1.0	0.0	0.0	1.5079200267791748
1.0	-1.0	0.0	0.0	0.0	-1.0	0.0	1.0	0.0	1.0	1.0138800144195557
1.0	1.0	0.0	-1.0	1.0	0.0	0.0	1.0	1.0	0.0	3.96382999420166
1.0	-1.0	-1.0	0.0	1.0	0.0	1.0	-1.0	1.0	0.0	-3.3074800968170166
1.0	-1.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	-1.0	1.4086999893188477
-1.0	0.0	-1.0	1.0	0.0	-1.0	1.0	1.0	1.0	-1.0	-6.506130218505859
1.0	0.0	-1.0	-1.0	0.0	0.0	1.0	1.0	-1.0	0.0	-2.5280001163482666
-1.0	1.0	0.0	1.0	-1.0	0.0	-1.0	-1.0	1.0	0.0	-5.817409992218018
1.0	1.0	-1.0	1.0	-1.0	-1.0	-1.0	0.0	0.0	-1.0	4.991640090942383
-1.0	-1.0	1.0	0.0	-1.0	-1.0	1.0	-1.0	1.0	1.0	-7.232309818267822
1.0	1.0	0.0	0.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	6.233540058135986
-1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	-1.0	1.0	0.5474579930305481
-1.0	-1.0	-1.0	0.0	0.0	-1.0	0.0	0.0	1.0	-1.0	-5.021949768066406
-1.0	1.0	0.0	1.0	1.0	-1.0	1.0	-1.0	0.0	0.0	0.15536700189113617
-1.0	1.0	-1.0	1.0	-1.0	1.0	0.0	1.0	0.0	0.0	-3.81496000289917
-1.0	1.0	1.0	1.0	-1.0	0.0	0.0	-1.0	1.0	-1.0	-5.113279819488525
1.0	1.0	-1.0	-1.0	1.0	-1.0	1.0	-1.0	-1.0	0.0	4.140719890594482
-1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.4944499731063843
1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0	0.0	0.0	-1.0	-5.01032018661499
1.0	0.0	1.0	0.0	1.0	1.0	-1.0	1.0	1.0	0.0	3.669790029525757
1.0	1.0	0.0	-1.0	0.0	1.0	1.0	0.0	0.0	1.0	5.573910236358643
-1.0	0.0	0.0	-1.0	1.0	1.0	-1.0	0.0	0.0	-1.0	0.005888000130653381
1.0	1.0	-1.0	0.0	-1.0	-1.0	0.0	1.0	1.0	-1.0	3.8933799266815186
-1.0	0.0	1.0	-1.0	1.0	1.0	1.0	0.0	-1.0	-1.0	3.0098700523376465
1.0	1.0	0.0	-1.0	0.0	1.0	-1.0	1.0	1.0	1.0	5.10752010345459
1.0	0.0	0.0	1.0	0.0	1.0	-1.0	1.0	-1.0	0.0	5.809569835662842
-1.0	1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0	1.0	-1.0	-2.9536499977111816
1.0	1.0	0.0	1.0	-1.0	0.0	0.0	1.0	-1.0	0.0	6.6583099365234375
